palavra,polaridade,tipo
correcto,1.0,
corrector,0.5,
corrente,0.6,
correto,1.0,
corretor,0.8,
corriqueiro,-0.6,
corrobar,0.9,
corroboração,0.6,
corroer,-1.1,
corromper,-0.8,
corromper,-0.6,
corrompimento,-0.9,
corrupção,-1.1,
corruptibilidade,-0.6,
corruptível,-0.6,
corruptivo,-1.0,
corrupto,-0.7,
cortês,1.1,
coscuvilhice,-1.0,
covardio,-1.1,
covardola,-0.6,
covardola,-1.2,
cretino,-1.2,
criminação,-0.9,
criminado,-1.0,
criminar,-0.9,
criticável,-1.2,
cruciante,-1.2,
crucificar,-1.3,
cruento,-1.3,
cuidadoso,0.7,
cuidar,1.2,
culpabilizar,-0.6,
culpar,-1.0,
culpar,-1.1,
culpável,-0.5,
culto,1.1,
cumprir,1.2,
custoso,-1.1,
dádiva,0.7,
dadivoso,0.7,
danar,-0.8,
daninhar,-0.9,
dano,-1.2,
danoso,-0.7,
debilidade,-0.8,
debilitar,-1.0,
debilitar,-1.2,
débil,-1.2,
decadência,-1.0,
deceção,-0.9,
dececionante,-1.2,
dececionar,-1.1,
decente,0.6,
decepção,-1.1,
decepcionante,-0.5,
decesso,-0.9,
declinar,-1.1,
declínio,-0.7,
declive,-0.5,
decomposto,-0.9,
decrescer,-0.9,
defectível,-0.9,
defender,0.6,
defenestração,-1.2,
deferente,0.9,
defetível,-0.7,
definhamento,-0.8,
deformidade,-0.8,
defraudação,-0.8,
degenerar,-1.3,
deixar,-0.6,
delação,-1.0,
delatar,-0.7,
deleitar,0.8,
deleitável,0.8,
deleitoso,0.9,
delicadeza,1.0,
delício,1.1,
deliciar,1.2,
delinquência,-0.7,
delinqüência,-0.9,
delinquente,-1.2,
delinqüente,-1.1,
delinquir,-1.0,
delinqüir,-0.9,
delíquio,-1.3,
delito,-0.6,
demasiado,-1.0,
demasia,-1.2,
demente,-1.1,
demissão,-0.6,
demitir,-0.7,
demoníaco,-0.8,
demónio,-0.8,
denodadamente,0.5,
denodo,1.2,
denunciação,-1.0,
denunciar,-0.7,
denúncia,-1.0,
dependência,-1.1,
deplorar,-0.7,
deploravelmente,-1.2,
deplorável,-0.8,
depravação,-0.9,
depravar,-0.9,
depravar,-0.7,
depreciação,-1.2,
depreciar,-0.9,
depressa,0.8,
derrear,-0.9,
derribar,-1.2,
derribar,-0.8,
derrotar,-0.6,
derrubar,-1.0,
derrubar,-1.1,
derruir,-0.7,
desabar,-1.3,
desabitar,-1.2,
desabono,-1.2,
desabrir,-0.9,
desaceitar,-1.2,
desacertar,-0.5,
desacerto,-0.9,
desacreditação,-0.7,
desafogo,1.2,
desafrontar,-0.8,
Desagradabilidade,-1.1,
desagradável,-0.6,
desagradecer,-0.7,
desagradecer,-1.1,
desagrar,-0.6,
desajeitadamente,-0.5,
desajeitar,-0.6,
desajeitar,-0.8,
desalentar,-1.1,
desalinho,-1.2,
desalojar,-1.2,
desancar,-0.9,
desapoquentar,0.8,
desapropriar,-1.2,
desaprovar,-1.1,
desarmonia,-0.6,
desarmonizar,-0.9,
desarranjar,-0.7,
desarranjar,-0.8,
desarrazoar,-1.3,
desassossegar,-0.8,
desastrar,-0.8,
desatar,1.0,
desatento,-1.2,
desatilar,-1.3,
desatinar,-1.2,
desatinar,-0.5,
desavença,-1.0,
desavergonhadamente,-0.5,
desavergonhamento,-1.2,
descansar,0.8,
descanso,0.6,
desconcertar,-1.2,
desconcerto,-0.5,
desconchavo,-0.7,
desconexo,-0.7,
desconhecimento,-1.0,
desconsideração,-0.8,
desconsiderar,-1.0,
desconsolação,-1.0,
descontentamento,-0.7,
descortesia,-0.9,
descortês,-1.0,
descrédito,-1.3,
descuidar,-0.9,
descuramento,-0.9,
descurar,-0.9,
desdém,-1.3,
desdenhar,-0.6,
desditar,-1.0,
desdoiro,-1.2,
desdouro,-1.1,
desduidar,-0.7,
desejar,0.7,
desejável,0.5,
desembaraçar,0.6,
desembaraço,0.6,
desenganar,-0.7,
desengano,-0.5,
desengodar,-1.1,
desenlear,0.9,
desenlear,1.1,
desenrascar,0.6,
desenxaber,-1.1,
desértico,-1.0,
deserto,-1.0,
desesperação,-1.2,
desesperanço,-0.9,
desesperançar,-1.2,
desesperar,-1.1,
desfalecer,-0.5,
desfalecer,-0.9,
desfalecimento,-1.2,
desfastio,1.3,
desfavor,-0.9,
desfeito,-1.2,
desfeitear,-1.2,
desfeger,-0.9,
desforço,-1.2,
desforrar,-0.7,
desforrar,-0.6,
desfrutar,1.2,
desfrute,0.8,
desgastante,-1.1,
desgastar,-0.9,
desgostar,-0.9,
desgraça,-1.3,
desgracioser,-1.1,
desiludir,-1.3,
desilusão,-0.8,
desinteressante,-0.6,
desistir,-0.9,
desleal,-0.5,
desleixar,-1.3,
desleixar,-0.7,
desleixo,-0.7,
desligar,-1.2,
deslize,-1.0,
deslumbrantemente,0.8,
deslumbrar,1.2,
deslustrar,-0.6,
desmaiar,-0.7,
desmaiar,-0.8,
desmaio,-1.1,
desmandar,-0.6,
desmazelar,-0.9,
desmazelo,-1.0,
desmerecer,-0.6,
desmoralizar,-1.3,
desmoronar,-0.6,
desnaturar,-1.2,
desnecessário,-1.0,
desnorteado,-1.0,
desnortear,-0.9,
desnutrição,-0.6,
desobediência,-1.2,
desolação,-1.0,
desolar,-1.2,
desonrar,-0.7,
desonrar,-1.2,
desorganização,-1.2,
desorientar,-1.3,
despedaçar,-1.3,
despicar,-1.2,
despistar,-0.9,
despojar,-0.9,
despovoar,-0.9,
despovoar,-1.1,
desprazer,-1.2,
desprestigiar,-1.2,
despretensioso,0.9,
desprezar,-1.2,
desprezativo,-0.6,
desprezavelmente,-0.5,
desprezável,-1.1,
desprezivelmente,-0.6,
desprezível,-0.7,
despropositadamente,-1.0,
despropositar,-1.3,
despropositar,-1.1,
despropósito,-0.7,
despudorar,-1.1,
desregrar,-0.9,
destacar,0.8,
destituição,-0.5,
destreza,1.2,
destroço,-1.0,
destro,0.9,
destruição,-0.9,
destruir,-1.1,
desuner,-0.6,
desunir,-1.0,
desvanecer,-1.0,
desventura,-0.7,
desvergonhar,-1.0,
deterioração,-1.3,
deteriorar,-0.6,
deterioramento,-1.0,
deteriorante,-1.0,
deteriorar,-0.9,
deteriorável,-1.1,
detestar,-0.6,
detestar,-1.3,
detestavelmente,-1.1,
detestável,-0.7,
detrimento,-0.6,
detrito,-0.5,
deturpação,-0.5,
deturpar,-0.9,
devanear,-0.7,
devassidão,-0.8,
devasso,-0.8,
devastação,-0.9,
dextro,0.5,
diabólico,-1.3,
diáfano,0.6,
difamar,-1.0,
difícil,-1.0,
dificultação,-1.0,
dificultador,-0.5,
dificultar,-0.6,
diligente,0.9,
diminuir,-1.3,
Diminuto,-1.2,
dinâmico,0.7,
direito,1.2,
discordância,-1.1,
discórdiar,-0.8,
discrepância,-1.0,
discreto,0.9,
discutível,-1.2,
disforme,-0.9,
dislate,-1.2,
disparatadamente,-0.7,
disparatar,-0.6,
disparatar,-0.6,
disparate,-0.8,
disputar,-1.1,
dissabor,-1.1,
dissipar,1.0,
dissoluto,-0.6,
dissolvir,-1.0,
dissonância,-0.8,
distinção,1.1,
distinto,1.0,
distorcivo,-0.8,
distorto,-0.5,
distracção,1.3,
distrair,-0.9,
ditar,1.1,
ditosamente,1.0,
ditoso,1.3,
divergência,-0.9,
diversão,1.2,
divertimento,1.2,
doação,1.1,
dócil,0.6,
doçura,0.7,
doença,-0.7,
doer,-0.8,
doestar,-0.7,
doesto,-1.3,
doer,-1.3,
doir,-0.7,
dolo,-0.5,
doloso,-1.0,
dom,0.8,
donaire,0.7,
donativo,0.6,
dó,-0.9,
douto,1.1,
drogar,-1.0,
dúbio,-0.9,
duradouro,1.3,
dúvida,-0.6,
duvidar,-1.1,
educabilidade,1.0,
educação,1.2,
educador,0.6,
educativamente,0.8,
educativo,0.8,
efémero,-0.8,
egoísta,-0.7,
egrégio,0.6,
eivar,-0.8,
elanguescer,-1.2,
elegância,0.9,
eleição,0.6,
eletrizante,1.3,
elevação,1.3,
elevar,0.7,
elogiar,0.9,
embair,-1.3,
embaraçar,-1.3,
embaraço,-1.1,
embater,-0.8,
embatucar,-1.0,
embevecer,1.3,
embevecir,1.0,
embirração,-1.2,
embirrar,-1.2,
embirrativo,-0.7,
embirrento,-1.1,
emboscar,-0.7,
embravecer,-0.6,
embrulhar,-0.5,
embusteiro,-1.2,
embuste,-0.8,
emendar,0.5,
eminência,0.5,
eminente,0.7,
emoção,1.3,
emocionar,0.8,
empatia,1.0,
empecilho,-0.8,
empecer,-1.0,
empenho,0.6,
empolgantemente,0.9,
empolgante,0.7,
empolgar,0.6,
emporcalhar,-0.5,
empulhar,-1.2,
emurchecer,-0.8,
enaltecer,0.9,
enamorar,1.0,
encalhe,-0.9,
encantamento,0.8,
encantável,1.0,
encanto,1.0,
encolerizar,-1.1,
encolerizar,-0.6,
encolher,-0.5,
encolhimento,-0.9,
encomiar,1.0,
Encómio,0.6,
endemoninhar,-1.2,
endiabrar,-0.9,
endinheirar,1.2,
enérgico,-0.7,
energúmeno,-1.1,
enervar,-1.2,
enfadar,-0.7,
enfadar,-0.8,
enfar,-0.9,
enfadonho,-0.9,
enfastiar,-1.0,
enfastiar,-1.2,
enfastioso,-1.1,
enfeitiçar,0.9,
enfermiço,-1.2,
enfermidade,-0.7,
enfermo,-0.7,
engajado,0.6,
engajador,1.0,
enganador,-0.7,
engazupar,-0.5,
engenho,0.9,
engenhoso,0.9,
engraçadamente,0.8,
engraçar,1.1,
engraçar,0.7,
engrandecer,1.1,
engraxador,-1.0,
engulho,-1.3,
enjoadamente,-0.9,
enjoadiço,-0.6,
enjoamento,-0.8,
enjoar,-0.7,
enjoativamente,-0.6,
enjoativo,-1.0,
enjoo,-0.8,
enjôo,-0.5,
enlear,-0.8,
enleior,-0.8,
enlevar,0.6,
enlevar,1.2,
enobrecer,1.0,
enodoar,-1.2,
enojar,-1.1,
enojar,-1.3,
enojo,-0.9,
enraivecer,-0.8,
enraivecir,-1.0,
enredador,-0.9,
enredar,-1.1,
enregelar,-1.2,
enriquecedor,0.6,
ensanguentar,-0.9,
ensino,0.6,
ensombrar,-1.0,
entediante,-1.2,
entediar,-0.6,
entender,0.9,
entendimento,1.0,
enternecedor,0.8,
enternecer,1.0,
enternecimento,1.1,
enterramento,-0.8,
enterro,-1.2,
entravar,-0.9,
entufar,-0.8,
enturvar,-0.7,
entusiasmar,0.5,
envenenar,-0.8,
envergonhar,-0.7,
enxovalhar,-1.3,
enxovia,-0.9,
enxuto,-0.9,
equilíbrio,0.6,
equivocação,-1.0,
equivocadamente,-1.2,
equivocar,-1.0,
equívoco,-0.6,
Ergástulo,-0.6,
ermo,-1.0,
erótico,1.2,
erradio,-1.0,
errante,-0.5,
errar,-1.2,
erróneo,-0.8,
erudição,0.8,
erudito,1.2,
esbarrar,-1.0,
esbelteza,0.5,
esbelto,1.2,
esboroar,-1.2,
esbulhar,-0.9,
escabrosamente,-1.2,
escabrosidade,-0.7,
escabroso,-0.7,
escadeirar,-0.9,
escamotear,-0.8,
escândalo,-1.1,
escarnecer,-1.0,
escassear,-0.7,
escasso,-0.9,
esconjuntar,-1.0,
esconjurar,-0.9,
esconjuro,-0.8,
escrupuloso,-0.6,
escuramente,-0.6,
escurecer,-1.1,
escuridade,-1.2,
escuridão,-0.5,
escuro,-1.2,
esfalfar,-0.8,
esforço,1.2,
esgotar,-0.9,
esgotante,-0.6,
esmaecer,-1.2,
esmaecimento,-0.5,
esmerar,1.2,
esmero,0.6,
esmorecer,-0.9,
esmorecimento,-1.0,
espabilar,0.9,
espaçoso,0.5,
espancar,-0.9,
espavento,-0.9,
espavorir,-0.6,
espavorirr,-0.5,
especialidade,1.2,
especialista,1.0,
espectacular,0.5,
espectro,-1.2,
esperançar,1.1,
Esperança,0.9,
esperançoso,0.7,
espertalhão,-0.7,
espetacular,0.7,
esplendente,1.1,
esplender,0.6,
esplênder,0.7,
espoliar,-1.2,
espontâneo,0.8,
estabilidade,1.2,
estabilização,1.1,
estabilizador,1.3,
estabilizante,0.7,
estabilizar,0.7,
estafar,-1.3,
estagnar,-0.9,
estampido,-0.9,
estável,1.1,
estéril,-1.0,
estertor,-1.0,
estimar,0.6,
Estiolamento,-1.3,
estoirar,-0.8,
estoiro,-0.8,
estorvar,-0.5,
estorvo,-1.3,
estourar,-1.3,
estouro,-0.5,
estrago,-1.1,
estrambólico,-0.9,
estrambótico,-1.3,
estranhamento,-1.0,
estranhar,-0.5,
estranhez,-0.7,
estrela,0.6,
estremecer,-1.3,
estreme,0.7,
estrépito,-0.7,
estressar,-0.8,
estrompar,-1.2,
estrondo,-0.8,
estulto,-0.6,
estupefacto,-0.7,
estupendamente,0.9,
estuper,1.2,
estúpido,-1.3,
esvaecer,-0.9,
esvair,-1.0,
etéreo,0.6,
eventualidade,1.0,
eversão,-0.6,
evidência,1.3,
evidenciar,0.5,
evidentemente,0.7,
evidente,1.3,
exacção,1.2,
exacerbação,-0.8,
exacerbar,-1.2,
exactidão,1.0,
exacto,1.2,
exageração,-0.9,
exageradamente,-0.6,
exagerador,-1.0,
exagerativo,-0.6,
exaltação,0.9,
exaltar,0.6,
exânime,-0.5,
exasperação,-1.2,
exasperar,-0.9,
exatidão,1.1,
exaustão,-0.8,
exausto,-0.7,
excecional,0.7,
excedente,-0.9,
excelência,0.7,
excelentíssimo,0.8,
excelso,0.5,
excêntrico,-0.8,
excessivo,-1.1,
excesso,-0.7,
exclamação,1.3,
excomunhão,-1.0,
execração,-1.0,
execrar,-0.6,
execrar,-1.0,
execrar,-0.5,
execravelmente,-0.6,
execrável,-0.6,
exemplar,1.1,
exequível,0.7,
exeqüível,1.1,
exiguidade,-0.6,
exímio,0.6,
êxito,0.9,
exorável,1.1,
exorbitar,-0.7,
expeditamente,0.9,
expeditivo,1.0,
expedito,0.7,
experiente,0.6,
experimentar,1.2,
experto,1.1,
expiação,-0.7,
explodir,-0.8,
expressivo,1.1,
exprobação,-0.9,
exprobar,-0.5,
expropriar,-0.6,
expurgar,0.9,
êxtase,0.5,
extasiar,0.7,
extasiar,1.2,
extenso,0.6,
extenuar,-0.8,
extenuante,-0.9,
extenuar,-1.3,
extraordinário,1.1,
extravagante,-0.9,
exuberância,0.5,
exuberantemente,1.2,
facilitação,0.8,
facilitador,1.1,
facilitar,0.8,
fácil,0.7,
facínora,-1.1,
factível,0.8,
fadigoso,-0.7,
fala-barato,-1.1,
falazr,-0.5,
falecimento,-1.1,
falhanço,-1.1,
falhar,-0.5,
falho,-1.0,
falir,-0.8,
falsar,-0.5,
falsificação,-1.0,
faltar,-1.1,
falto,-1.3,
faltoso,-1.1,
familiar,1.1,
fanfarr,-0.8,
fantasticamente,0.7,
fantástico,0.6,
fã,0.7,
Farroupilha,-1.0,
farsante,-0.9,
fartura,-0.5,
fascinação,0.7,
fascínio,1.1,
fascismo,-0.6,
fascistoide,-1.2,
fascistóide,-0.6,
fastidiosamente,-1.0,
fastidioso,-1.0,
fastio,-1.2,
fastisioso,-0.8,
fatigar,-0.8,
fatigante,-0.7,
fatigar,-1.2,
fátuo,-1.1,
fausto,0.7,
favorável,1.3,
feérico,1.2,
felicitação,1.1,
felicitação,0.9,
felonia,-1.2,
feminidade,1.1,
feminino,0.5,
fenomenal,0.6,
ferir,-1.1,
ferir,-0.5,
festejar,1.0,
fétido,-1.1,
fidedigno,1.0,
filantropia,0.8,
fino,0.7,
finório,-1.2,
finura,1.1,
firmeza,0.8,
fixe,1.0,
flácido,-1.2,
flagelo,-0.7,
florescer,1.0,
fluência,0.7,
fluente,0.7,
fluidez,1.1,
fluido,0.7,
fluir,0.7,
foder,-1.0,
foleirice,-0.6,
foleiro,-0.9,
folgazão,-0.5,
fomentar,1.2,
força,0.8,
formidável,0.5,
formoso,1.0,
formosurar,0.8,
forreta,-1.3,
fortalecimento,0.5,
fortificar,0.5,
fortuna,0.7,
fracassar,-0.6,
fracasso,-1.0,
Franco,0.9,
franqueza,1.3,
fraquejar,-1.0,
fraternidade,0.6,
fraudar,-0.7,
frenético,-1.0,
frialdade,-0.9,
frieza,-0.8,
frigidez,-1.1,
frivolamente,-0.5,
frivolidade,-1.1,
frívolo,-0.9,
frouxo,-0.9,
fruição,1.1,
frustração,-1.2,
frustradamente,-0.8,
Fúfio,-0.8,
fugir,-0.5,
fuleiro,-1.0,
fulgir,0.9,
fulgor,0.6,
fulgurar,0.9,
fulo,-0.6,
fundamental,1.0,
funebremente,-1.1,
funesto,-0.7,
fúria,-0.6,
furibundo,-0.7,
furor,-1.1,
furtar,-0.8,
fustigar,-0.8,
futilidade,-0.8,
fútil,-0.5,
fuzilar,-1.2,
gabação,0.7,
gabarola,-0.6,
gabar,0.7,
Gabo,1.1,
gafar,-0.5,
gafe,-0.9,
gala,1.0,
galardão,0.9,
galardoar,0.8,
galdéria,-0.6,
galhofar,1.1,
garbo,0.6,
garboso,0.8,
garrido,1.0,
gatão,0.8,
gatuno,-0.7,
gaudério,-0.5,
gelar,-0.8,
gélir,-0.7,
genialidade,1.0,
génio,-0.9,
genuíno,0.6,
giro,1.0,
glória,0.6,
gorar,-0.7,
gorjeta,0.7,
gostinho,1.2,
gozar,0.7,
gozar,1.0,
gozo,1.1,
gozoso,1.0,
graça,0.8,
gracejar,1.0,
graciosidade,0.7,
graçolar,1.2,
grandiosidade,0.6,
grandioso,0.9,
gratificação,1.0,
gratificar,0.6,
Grátis,0.5,
gratuito,1.0,
gritar,-1.0,
gritar,-0.6,
grossar,-0.7,
grosseir,-1.1,
guapo,1.2,
guardar,0.7,
guerrear,-0.9,
guia,1.1,
gulodice,0.6,
guloseima,1.2,
habilidoso,0.9,
hábil,0.6,
harmónico,1.0,
hediondamente,-1.0,
hediondeza,-1.0,
hediondez,-0.8,
hediondo,-1.0,
hercúleo,1.2,
hesitação,-0.9,
hesitar,-1.2,
higiene,0.6,
higienização,0.8,
hipócrita,-1.2,
hirto,-1.0,
histericamente,-1.0,
histrião,-0.5,
holocausto,-0.9,
homenagem,0.5,
homicer,-1.3,
honrar,0.6,
hórrido,-0.9,
horrível,-0.5,
horrorosamente,-0.5,
horroroso,-1.0,
horroroza,-1.0,
hosana,0.9,
hospedar,0.5,
hospitalidade,1.1,
hostilizar,-0.6,
humanamente,1.1,
humanidade,0.5,
humanismo,1.1,
humanista,1.1,
humanitarismo,1.2,
humanizar,1.1,
humano,1.0,
idear,0.8,
idiotez,-1.0,
idiotia,-0.8,
idiotice,-0.7,
ignobilidader,-0.6,
ignobilmente,-1.1,
ignóbil,-1.0,
ignomínia,-1.1,
ignominiar,-1.1,
ignominiosamente,-1.2,
ignorância,-0.8,
Ignorantão,-0.5,
iguaria,1.2,
iletrar,-1.3,
iludir,-1.2,
ilustrar,0.9,
ilustre,0.6,
imacular,0.7,
imaturidade,-0.7,
imaturo,-0.6,
imbecilidade,-0.6,
imediatez,1.2,
imediato,1.2,
imodesto,-1.0,
impacientar,-1.3,
impagável,0.5,
impassibilidade,-1.2,
impassível,0.6,
impavidez,1.0,
impecável,1.0,
impedir,-0.8,
impedimento,-1.0,
impedir,-0.7,
impelir,-0.7,
imperdível,0.7,
imperdoável,-1.0,
imperfeição,-0.7,
imperfeito,-0.7,
impertinência,-0.6,
impertinente,-1.3,
imperturbar,1.0,
imperturbável,0.5,
ímpeto,1.3,
impetuosidade,-0.6,
impolidez,-1.1,
importância,0.9,
importunação,-1.3,
importunar,-0.8,
importuno,-0.7,
impossibilidade,-0.9,
impossibilitante,-0.8,
impossibilitar,-1.0,
impossivelmente,-0.8,
impossível,-1.0,
impostor,-0.9,
imprecação,-1.2,
impressionável,-1.0,
imprevidência,-1.1,
imprevisível,-1.1,
improbar,-0.9,
improbidade,-0.6,
imprudência,-0.9,
impudente,-1.0,
impúdico,-0.9,
impugnar,-0.7,
impulsionar,0.7,
impuro,-1.0,
imputação,-0.8,
imputar,-0.6,
imundice,-0.9,
imundício,-0.8,
imundície,-0.8,
imundo,-0.6,
inabalável,1.1,
inadmisível,-1.3,
inadvertência,-0.6,
inalterável,1.2,
inanidade,-1.1,
inapetência,-0.6,
incentivar,1.2,
incitar,-0.7,
incivilidade,-1.1,
incivilizar,-0.5,
incivil,-1.0,
ínclito,1.0,
incoerente,-1.3,
incomodativo,-0.9,
incómodo,-0.9,
incômodo,-0.7,
incomparável,1.0,
incompreensível,-1.0,
inconcebível,-0.6,
inconfidente,-0.6,
inconsequente,-0.8,
inconsistente,-1.2,
inconsonância,-0.5,
inconstante,-1.2,
inconveniência,-0.8,
inconvenientemente,-0.6,
incorreção,-1.0,
incorrecção,-1.1,
incorrecto,-1.3,
incorruptível,0.8,
incorrupto,0.9,
Increpação,-0.7,
incriminar,-1.0,
inculpar,-1.0,
incultamente,-0.8,
inculto,-1.2,
incultura,-0.5,
incúria,-1.2,
incutir,1.1,
indecência,-0.6,
indecente,-0.6,
indecifrável,-1.1,
indecisão,-0.6,
indecoroso,-0.6,
indelicadamente,-1.3,
indelicadeza,-0.8,
indemnização,1.1,
indemnizar,0.7,
indeterminação,-0.9,
indiciar,-0.6,
indiciar,-0.7,
indiferença,-0.5,
indigente,-0.8,
indignação,-1.2,
indignamente,-0.5,
indignar,-1.2,
indignidade,-0.5,
indisciplina,-0.9,
indispensável,0.9,
indisposição,-1.1,
indócil,-0.8,
indolência,-0.7,
indolente,-0.6,
indómito,-0.6,
indulgência,0.8,
indulgentemente,1.0,
inefável,0.8,
inépcia,-1.1,
inepto,-1.1,
inesquecível,0.5,
inevitável,-1.0,
inexactidão,-1.1,
inexacto,-0.7,
inexatidão,-1.0,
inexato,-1.2,
inexperiente,-0.6,
inexplicável,-1.2,
infalível,-1.3,
infamação,-1.0,
infamador,-0.6,
infamante,-0.6,
infamar,-0.9,
infame,-1.3,
infâmia,-1.1,
infeção,-0.9,
infecção,-1.2,
infeccionar,-1.3,
infeccionar,-0.8,
infeccioso,-1.1,
Infecionar,-1.0,
infecioso,-1.1,
infectante,-1.0,
infectar,-0.9,
infecto,-0.6,
infesto,-0.8,
infetar,-0.9,
infetante,-0.7,
infetar,-0.7,
infeto,-1.3,
inficionação,-1.3,
inficionador,-1.0,
inficionar,-1.1,
infiel,-1.1,
infligir,-0.9,
informar,-1.2,
infortúnio,-1.0,
infundir,0.5,
inimizade,-0.7,
ininteligível,-1.1,
injúria,-0.9,
injuriar,-0.7,
injurioso,-0.5,
injustiça,-1.1,
injustificável,-0.8,
inocência,0.6,
inolvidável,1.1,
inópia,-1.1,
inoportunidade,-0.6,
inovação,1.2,
inovadoramente,1.1,
inovador,0.6,
inquietação,-0.7,
inquietante,-0.7,
inquietar,-0.8,
inquietude,-0.9,
inquinação,-0.7,
inquinamento,-1.3,
inquinar,-1.0,
insaciabilidade,-0.8,
insaciável,-0.8,
insaciedade,-1.1,
insalubre,-0.8,
insatisfação,-1.2,
insensatamente,-1.0,
insensatez,-1.2,
insensível,-0.5,
insidiador,-1.2,
insídia,-0.9,
insidiar,-0.6,
insidiosamente,-0.8,
insidioso,-1.0,
insigne,0.9,
insignificância,-1.1,
insignificantemente,-1.1,
insignificativar,-0.8,
insofrido,-1.2,
instável,-1.1,
instigar,-0.7,
instrução,1.1,
instruir,0.9,
insubmissão,-1.1,
insubordinação,-0.8,
insubornável,0.7,
insuficiente,-1.2,
insultar,-0.7,
insultuoso,-0.5,
insuportável,-1.1,
insurgir,-1.1,
íntegro,0.8,
inteligência,0.9,
intensivo,0.6,
interesseiro,-0.8,
interminável,-0.5,
intimidação,-0.8,
íntimo,1.2,
intranquilo,-0.5,
intrepidez,0.7,
intriga,-0.6,
intrigante,-1.2,
intrujice,-0.9,
inurbanidade,-0.6,
inurbano,-0.8,
inutilizar,-0.6,
inútil,-0.5,
inválido,-1.0,
invasivo,-1.2,
invasor,-1.0,
invectivo,-0.7,
invectivar,-1.0,
inventivo,0.6,
inverídico,-1.0,
investidar,-1.2,
invetivo,-1.2,
invetivar,-0.7,
ira,-0.8,
irar,-0.8,
iroso,0.8,
irregularidade,-1.2,
irremissível,-0.9,
irresistível,0.6,
irresolução,-0.6,
irritação,-1.1,
irritar,-1.0,
irrogar,-0.9,
jactância,-0.7,
jactancioso,-1.2,
jeitoso,0.6,
joão-ninguém,-0.8,
jocoso,1.1,
jóia,1.1,
jovialidade,1.1,
jubilidade,0.6,
júbilar,0.9,
jubilosamente,0.8,
labéu,-1.0,
lacrimejar,-0.9,
lacuna,-1.0,
ladinamente,-0.6,
Ladineza,-1.1,
ladinice,-1.2,
ladino,-1.3,
ladrão,-0.7,
lágrima,-0.6,
lagrimejar,-0.8,
lamecho,-1.1,
lamentável,-0.8,
lamentoso,-1.1,
lancinante,-0.6,
langoroso,-0.8,
languidez,-0.6,
lânguido,-1.3,
lapso,-0.7,
laracha,0.5,
larapiar,-1.0,
larápio,-0.5,
largar,-0.7,
lascivo,-0.5,
lasso,-0.7,
lástimo,-0.8,
lastimar,-1.0,
lastimável,-0.8,
lastimoso,-1.1,
lata,-0.8,
laureadamente,1.2,
laurear,0.6,
láureo,0.7,
laurear,1.1,
Laurel,0.9,
lavar,0.5,
lavar,1.2,
lazeira,-1.2,
le eal,1.3,
ledice,0.8,
legalização,1.3,
legalizar,1.3,
legítimo,0.5,
lengalengar,-0.6,
lengalengar,-1.0,
lerdaço,-1.2,
lesão,-0.7,
lesar,-1.2,
lesivo,-1.0,
lícito,0.8,
ligeiro,0.8,
light,0.9,
limpar,1.1,
límpir,1.1,
lir,1.1,
lingrinha,-0.9,
lipotimia,-1.3,
lisonja,1.1,
lítico,0.9,
litigar,-0.5,
lívir,-0.5,
lixar,-0.6,
lixar,-0.8,
lixo,-0.8,
loa,0.8,
lôbregar,-0.8,
lorpa,-1.2,
lorpice,-0.6,
louvar,1.0,
louvar,1.3,
louvor,0.6,
lucidez,0.7,
Lúcifer,-1.3,
lucilar,0.5,
luciluzir,0.6,
lucrar,0.8,
lucrativo,0.8,
ludibriar,-0.7,
ludíbrio,-0.5,
lúgubre,-0.5,
luminar,1.1,
luminosamente,1.1,
luminosidade,1.0,
luminoso,1.2,
lúrido,-1.0,
lustroso,1.2,
luzente,1.0,
luzidio,0.6,
luzir,0.6,
luz,0.7,
maçar,-0.9,
maçador,-0.6,
Macambúzio,-1.3,
maçante,-0.9,
maçar,-1.3,
machista,-0.6,
macilento,-0.7,
macio,0.6,
maçudo,-0.8,
máculo,-0.9,
macular,-0.9,
madraçar,-0.5,
madracear,-1.2,
Madraço,-0.5,
madurar,1.1,
magia,1.1,
mágico,1.3,
magistral,1.0,
magnânimo,1.1,
magnético,0.9,
magnetismo,0.9,
magnificar,1.2,
magnificente,0.7,
magnificiente,0.9,
magnífico,0.6,
mágoa,-1.0,
mais-valia,1.3,
majestoso,1.2,
malandragem,-0.8,
malandrice,-0.7,
malandro,-0.7,
malcriar,-1.2,
maldição,-1.1,
Maldiçoar,-0.8,
maldispostamente,-0.8,
maldisposto,-0.8,
maldizer,-1.1,
maldoso,-1.2,
mal-educado,-0.7,
maléfico,-0.9,
mal-estar,-0.5,
malévolo,-0.7,
Malfazejo,-1.3,
malíciar,-0.5,
malicioso,-1.2,
malignidade,-1.1,
maligno,-0.8,
malograr,-1.2,
mal-parecido,-0.8,
malquerença,-0.5,
malsão,-1.0,
malsofrer,-1.0,
maltratar,-0.5,
malucar,-0.7,
Maluqueira,-0.8,
Maluqueiro,-0.6,
maluquice,-0.6,
Malvadeza,-0.6,
malvar,-0.5,
mamparra,-1.2,
Manante,0.6,
maná,1.0,
manchar,-0.5,
mancha,-1.2,
manchar,-0.9,
mândria,-0.9,
Mandrião,-0.9,
mandriar,-1.2,
Mandriice,-0.7,
mangar,-0.6,
manha,-0.7,
manhoso,-0.5,
manipresto,1.1,
