palavra,polaridade,tipo
visionario,2.4,TBD
visoes,0.9,TBD
vital,1.2,TBD
vitalizar,1.6,TBD
vitalizado,1.5,TBD
vitaliza,1.4,TBD
vitalizando,1.3,TBD
vitalismo,0.2,TBD
vitalista,0.3,TBD
vitalistas,0.3,TBD
vitalidades,1.2,TBD
vitalidade,1.3,TBD
vitalizacao,1.6,TBD
vitalizacoes,0.8,TBD
vitalmente,1.1,TBD
sinais vitais,1.1,TBD
vitamina,1.2,TBD
vitriolico,-2.1,TBD
vivaz,1.8,TBD
vociferante,-0.8,TBD
vulnerabilidades,-0.6,TBD
vulnerabilidade,-1.1,TBD
vulneravel,-1.2,TBD
abutre,-2.0,TBD
abutres,-1.3,TBD
w00t,2.2,TBD
ir embora,-1.3,TBD
travessias,-0.7,TBD
wanker,-2.5,TBD
quer,0.3,TBD
guerra,-2.4,TBD
warfares,-1.8,TBD
caloroso,1.8,TBD
de sangue quente,0.2,TBD
aquecido,1.1,TBD
mais quente,1.7,TBD
aquecedores,1.0,TBD
calor caloroso,2.7,TBD
aquecimento,0.6,TBD
warmish,1.4,TBD
calorosamente,1.7,TBD
calor,2.0,TBD
belicista,-2.9,TBD
belicismo,-2.5,TBD
belicosiros,-2.8,TBD
warmouth,0.4,TBD
warmouths,-0.8,TBD
aquece,1.1,TBD
aquecer,0.4,TBD
esquenta,0.8,TBD
advertir,-0.4,TBD
avisou,-1.1,TBD
atencao,-1.4,TBD
avisos,-1.2,TBD
adverte,-0.4,TBD
em guerra,-1.9,TBD
guerras,-2.6,TBD
varsovia,-0.1,TBD
varrases,-0.2,TBD
warstle,0.1,TBD
desperdicio,-1.8,TBD
desperdicado,-2.2,TBD
desperdicando,-1.7,TBD
vacilante,-0.6,TBD
enfraquecer,-1.5,TBD
enfraquecido,-2.1,TBD
debilitador,-1.6,TBD
debilitadores,-1.3,TBD
enfraquecimento,-1.3,TBD
enfraquece,-1.3,TBD
fraqueza,-1.8,TBD
mais fraco,-2.3,TBD
pescoco,-0.2,TBD
peixe fraco,-0.6,TBD
coracao fraco,-1.6,TBD
fracos,-1.4,TBD
fracamente,-1.8,TBD
fraquezas,-1.5,TBD
lado fraco,-1.1,TBD
arma,-1.2,TBD
armado,-1.4,TBD
desarmado,0.1,TBD
armamento,-0.9,TBD
armas,-1.9,TBD
weeper,-1.9,TBD
weepers,-1.1,TBD
weepie,-0.4,TBD
mais chorado,-1.8,TBD
weepies,-1.6,TBD
weepiest,-2.4,TBD
weepy,-1.3,TBD
esquisito,-0.7,TBD
muito estranho,-0.5,TBD
mais estranho,-0.9,TBD
estranhice,-1.3,TBD
estranhices,-1.0,TBD
estranheza,-0.7,TBD
bizonho,-1.8,TBD
esquisitisses,-1.3,TBD
bizonhos,-1.1,TBD
esquisitos,-0.6,TBD
esquisitisse,-0.9,TBD
bem vinda,2.0,TBD
bem vindo,1.4,TBD
bem-vindo,0.2,TBD
anfitriao,1.4,TBD
anfitrioes,1.9,TBD
sauda,1.7,TBD
acolhedor,1.9,TBD
bem-dia,0.3,TBD
bem-nascido,1.8,TBD
welldoer,2.5,TBD
welldoers,1.6,TBD
brotado,0.4,TBD
boa cabeca,0.1,TBD
cabecas de poco,0.5,TBD
poco de poco,-0.1,TBD
wellies,0.4,TBD
bem estar,1.9,TBD
pocos,1.0,TBD
local do poco,0.5,TBD
fonte,1.5,TBD
colmeias,1.4,TBD
caprichoso,0.3,TBD
lamentar,-1.5,TBD
chorao,-1.2,TBD
geme,-1.8,TBD
whiney,-1.3,TBD
cal,0.1,TBD
prostituta,-2.8,TBD
prostituicao,-2.1,TBD
prostituicoes,-2.4,TBD
bordel,-1.1,TBD
bairros,-1.9,TBD
whoremaster,-1.9,TBD
whoremasters,-1.5,TBD
whoremonger,-2.6,TBD
whoreson,-2.2,TBD
whoresons,-2.5,TBD
wickeder,-2.2,TBD
mais perverso,-2.9,TBD
malicia,-2.1,TBD
malicias,-2.2,TBD
viuva,-2.1,TBD
disposicao,1.1,TBD
ganhar,2.8,TBD
possivel de vencer,1.8,TBD
venceu,1.8,TBD
vencedora,2.8,TBD
vencido,2.4,TBD
de forma vencedora,2.3,TBD
ganha,2.7,TBD
sensato,2.1,TBD
falou,-0.5,TBD
sabendo,-0.6,TBD
caras espertos,0.3,TBD
super inteligente,1.6,TBD
sabiamente,1.8,TBD
pedante,-1.0,TBD
pedantes,-1.4,TBD
iluminados,1.3,TBD
mais sabio,2.1,TBD
mulheres inteligentes,1.3,TBD
desejos,0.6,TBD
desejando,0.9,TBD
bruxa,-1.5,TBD
retirada,0.1,TBD
ai,-1.8,TBD
woebegone,-2.6,TBD
woebegoneness,-1.1,TBD
tristeza,-2.1,TBD
aflicoes,-1.9,TBD
woesome,-1.2,TBD
maravilhosamente,2.9,TBD
maravilhosa,2.9,TBD
woo,2.1,TBD
woohoo,2.3,TBD
woot,1.8,TBD
desgastado,-1.2,TBD
preocupado,-1.8,TBD
preocupadamente,-2.0,TBD
preocupacao,-1.5,TBD
preocupacoes,-1.9,TBD
preocupantemente,-2.0,TBD
worrit,-2.1,TBD
worrits,-1.2,TBD
piorar,-2.3,TBD
piorou,-1.9,TBD
piora,-2.1,TBD
worser,-2.0,TBD
adorador,1.0,TBD
adoradores,0.9,TBD
adoradamente,1.1,TBD
desanimo,-0.6,TBD
adorando,1.6,TBD
pior,-3.1,TBD
digno,1.9,TBD
uau,2.8,TBD
maravilhado,2.6,TBD
waving,2.5,TBD
wows,2.0,TBD
wowser,-1.1,TBD
wowsers,1.0,TBD
irritado,-2.7,TBD
detone,-1.9,TBD
errado,-2.1,TBD
injusticado,-1.9,TBD
yay,2.4,TBD
sim,1.2,TBD
yeees,1.7,TBD
jovem,1.3,TBD
asqueroso,-1.8,TBD
gostoso,2.4,TBD
fanatico,-1.9,TBD
zelotes,-0.8,TBD
zeloso,0.5,TBD
$:,-1.5,TBD
%),-0.4,TBD
%-),-1.5,TBD
&-:,-0.4,TBD
&:,-0.7,TBD
( '}{' ),1.6,TBD
(%,-0.9,TBD
('-:,2.2,TBD
(':,2.3,TBD
((-:,2.1,TBD
(*,1.1,TBD
(-%,-0.7,TBD
(-*,1.3,TBD
(-:,1.6,TBD
(-:0,2.8,TBD
(-:<,-0.4,TBD
(-:o,1.5,TBD
(-:O,1.5,TBD
(-:{,-0.1,TBD
(-:|>*,1.9,TBD
(-;,1.3,TBD
(-;|,2.1,TBD
(8,2.6,TBD
(:,2.2,TBD
(:0,2.4,TBD
(:<,-0.2,TBD
(:o,2.5,TBD
(:O,2.5,TBD
(;,1.1,TBD
(;<,0.3,TBD
(=,2.2,TBD
(?:,2.1,TBD
(^:,1.5,TBD
(^;,1.5,TBD
(^;0,2.0,TBD
(^;o,1.9,TBD
(o:,1.6,TBD
)':,-2.0,TBD
)-':,-2.1,TBD
)-:,-2.1,TBD
)-:<,-2.2,TBD
)-:{,-2.1,TBD
):,-1.8,TBD
):<,-1.9,TBD
):{,-2.3,TBD
);<,-2.6,TBD
*),0.6,TBD
*-),0.3,TBD
*-:,2.1,TBD
*-;,2.4,TBD
*:,1.9,TBD
*<|:-),1.6,TBD
*\0/*,2.3,TBD
*^:,1.6,TBD
",-:",1.2,TBD
---'-;-{@,2.3,TBD
--<--<@,2.2,TBD
.-:,-1.2,TBD
..###-:,-1.7,TBD
..###:,-1.9,TBD
/-:,-1.3,TBD
/:,-1.3,TBD
/:<,-1.4,TBD
/=,-0.9,TBD
/^:,-1.0,TBD
/o:,-1.4,TBD
0-8,0.1,TBD
0-|,-1.2,TBD
0:),1.9,TBD
0:-),1.4,TBD
0:-3,1.5,TBD
0:03,1.9,TBD
0;^),1.6,TBD
0_o,-0.3,TBD
10q,2.1,TBD
1337,2.1,TBD
143,3.2,TBD
1432,2.6,TBD
14aa41,2.4,TBD
182,-2.9,TBD
187,-3.1,TBD
2g2b4g,2.8,TBD
2g2bt,-0.1,TBD
2qt,2.1,TBD
3:(,-2.2,TBD
3:),0.5,TBD
3:-(,-2.3,TBD
3:-),-1.4,TBD
4col,-2.2,TBD
4q,-3.1,TBD
5fs,1.5,TBD
8),1.9,TBD
8-d,1.7,TBD
8-o,-0.3,TBD
86,-1.6,TBD
8d,2.9,TBD
:###..,-2.4,TBD
:$,-0.2,TBD
:&,-0.6,TBD
:'(,-2.2,TBD
:'),2.3,TBD
:'-(,-2.4,TBD
:'-),2.7,TBD
:(,-1.9,TBD
:),2.0,TBD
:*,2.5,TBD
:-###..,-2.5,TBD
:-&,-0.5,TBD
:-(,-1.5,TBD
:-),1.3,TBD
:-)),2.8,TBD
:-*,1.7,TBD
":-,",1.1,TBD
:-.,-0.9,TBD
:-/,-1.2,TBD
:-<,-1.5,TBD
:-d,2.3,TBD
:-D,2.3,TBD
:-o,0.1,TBD
:-p,1.5,TBD
:-[,-1.6,TBD
:-\,-0.9,TBD
:-c,-1.3,TBD
:-|,-0.7,TBD
:-||,-2.5,TBD
:-Þ,0.9,TBD
:/,-1.4,TBD
:3,2.3,TBD
:<,-2.1,TBD
:>,2.1,TBD
:?),1.3,TBD
:?c,-1.6,TBD
:@,-2.5,TBD
:d,2.3,TBD
:D,2.3,TBD
:l,-1.7,TBD
:o,-0.4,TBD
:p,1.0,TBD
:s,-1.2,TBD
:[,-2.0,TBD
:\,-1.3,TBD
:],2.2,TBD
:^),2.1,TBD
:^*,2.6,TBD
:^/,-1.2,TBD
:^\,-1.0,TBD
:^|,-1.0,TBD
:c,-2.1,TBD
:c),2.0,TBD
:o),2.1,TBD
:o/,-1.4,TBD
:o\,-1.1,TBD
:o|,-0.6,TBD
:P,1.4,TBD
:{,-1.9,TBD
:|,-0.4,TBD
:},2.1,TBD
:Þ,1.1,TBD
;),0.9,TBD
;-),1.0,TBD
;-*,2.2,TBD
;-],0.7,TBD
;d,0.8,TBD
;D,0.8,TBD
;],0.6,TBD
;^),1.4,TBD
</3,-3.0,TBD
<3,1.9,TBD
<:,2.1,TBD
<:-|,-1.4,TBD
=),2.2,TBD
=-3,2.0,TBD
=-d,2.4,TBD
=-D,2.4,TBD
=/,-1.4,TBD
=3,2.1,TBD
=d,2.3,TBD
=D,2.3,TBD
=l,-1.2,TBD
=\,-1.2,TBD
=],1.6,TBD
=p,1.3,TBD
=|,-0.8,TBD
>-:,-2.0,TBD
>.<,-1.3,TBD
>:,-2.1,TBD
>:(,-2.7,TBD
>:),0.4,TBD
>:-(,-2.7,TBD
>:-),-0.4,TBD
>:/,-1.6,TBD
>:o,-1.2,TBD
>:p,1.0,TBD
>:[,-2.1,TBD
>:\,-1.7,TBD
>;(,-2.9,TBD
>;),0.1,TBD
>_>^,2.1,TBD
@:,-2.1,TBD
@>-->--,2.1,TBD
@}-;-'---,2.2,TBD
aas,2.5,TBD
aayf,2.7,TBD
afu,-2.9,TBD
alol,2.8,TBD
ambw,2.9,TBD
aml,3.4,TBD
atab,-1.9,TBD
awol,-1.3,TBD
ayc,0.2,TBD
ayor,-1.2,TBD
aug-00,0.3,TBD
bfd,-2.7,TBD
bfe,-2.6,TBD
bff,2.9,TBD
bffn,1.0,TBD
bl,2.3,TBD
bsod,-2.2,TBD
btd,-2.1,TBD
btdt,-0.1,TBD
bz,0.4,TBD
b^d,2.6,TBD
cwot,-2.3,TBD
d-':,-2.5,TBD
d8,-3.2,TBD
d:<,-3.2,TBD
d;,-2.9,TBD
doa,-2.3,TBD
dx,-3.0,TBD
ez,1.5,TBD
fcol,-1.8,TBD
ff,1.8,TBD
ffs,-2.8,TBD
fkm,-2.4,TBD
foaf,1.8,TBD
ftw,2.0,TBD
fu,-3.7,TBD
fubar,-3.0,TBD
fwb,2.5,TBD
fyi,0.8,TBD
fysa,0.4,TBD
g1,1.4,TBD
gg,1.2,TBD
gga,1.7,TBD
gigo,-0.6,TBD
gj,2.0,TBD
gl,1.3,TBD
gla,2.5,TBD
gn,1.2,TBD
gr8,2.7,TBD
grrr,-0.4,TBD
gt,1.1,TBD
h&k,2.3,TBD
hagd,2.2,TBD
hagn,2.2,TBD
hago,1.2,TBD
hak,1.9,TBD
hand,2.2,TBD
hho1/2k,1.4,TBD
hhoj,2.0,TBD
hhok,0.9,TBD
hugz,2.0,TBD
hi5,1.9,TBD
idk,-0.4,TBD
ijs,0.7,TBD
ilu,3.4,TBD
iluaaf,2.7,TBD
ily,3.4,TBD
ily2,2.6,TBD
iou,0.7,TBD
iyq,2.3,TBD
j/j,2.0,TBD
j/k,1.6,TBD
j/p,1.4,TBD
j/t,-0.2,TBD
j/w,1.0,TBD
j4f,1.4,TBD
j4g,1.7,TBD
jho,0.8,TBD
jhomf,1.0,TBD
jj,1.0,TBD
jk,0.9,TBD
jp,0.8,TBD
jt,0.9,TBD
jw,1.6,TBD
jealz,-1.2,TBD
k4y,2.3,TBD
kfy,2.3,TBD
kia,-3.2,TBD
kk,1.5,TBD
kmuf,2.2,TBD
l,2.0,TBD
l&r,2.2,TBD
laoj,1.3,TBD
lmbao,1.8,TBD
lmfao,2.5,TBD
lmso,2.7,TBD
lolz,2.7,TBD
lts,1.6,TBD
ly,2.6,TBD
ly4e,2.7,TBD
lya,3.3,TBD
lyb,3.0,TBD
lyl,3.1,TBD
lylab,2.7,TBD
lylas,2.6,TBD
lylb,1.6,TBD
m8,1.4,TBD
mia,-1.2,TBD
mml,2.0,TBD
mofo,-2.4,TBD
mubar,-1.0,TBD
musm,0.9,TBD
mwah,2.5,TBD
n1,1.9,TBD
nbd,1.3,TBD
nbif,-0.5,TBD
nfc,-2.7,TBD
nfw,-2.4,TBD
nh,2.2,TBD
nimby,-0.8,TBD
nimjd,-0.7,TBD
nimq,-0.2,TBD
nimy,-1.4,TBD
nitl,-1.5,TBD
nme,-2.1,TBD
noyb,-0.7,TBD
np,1.4,TBD
ntmu,1.4,TBD
o-8,-0.5,TBD
o-:,-0.3,TBD
o-|,-1.1,TBD
O.o,-0.6,TBD
o.O,-0.6,TBD
o:,-0.2,TBD
o:),1.5,TBD
o:-),2.0,TBD
o:-3,2.2,TBD
o:3,2.3,TBD
o:<,-0.3,TBD
o;^),1.6,TBD
o_o,-0.5,TBD
O_o,-0.5,TBD
o_O,-0.5,TBD
pita,-2.4,TBD
pls,0.3,TBD
plz,0.3,TBD
pmbi,0.8,TBD
pmfji,0.3,TBD
pmji,0.7,TBD
po,-2.6,TBD
ptl,2.6,TBD
pu,-1.1,TBD
qq,-2.2,TBD
qt,1.8,TBD
r&r,2.4,TBD
rofl,2.7,TBD
roflmao,2.5,TBD
rotfl,2.6,TBD
rotflmao,2.8,TBD
rotflmfao,2.5,TBD
rotflol,3.0,TBD
rotgl,2.9,TBD
rotglmao,1.8,TBD
s:,-1.1,TBD
sapfu,-1.1,TBD
sete,2.8,TBD
sfete,2.7,TBD
sgtm,2.4,TBD
slap,0.6,TBD
slaw,2.1,TBD
smh,-1.3,TBD
snafu,-2.5,TBD
swak,2.3,TBD
tgif,2.3,TBD
thks,1.4,TBD
thx,1.5,TBD
vlw,1.5,TBD
obg,1.5,TBD
obgdo,1.5,TBD
obgado,1.5,TBD
tia,2.3,TBD
tmi,-0.3,TBD
tnx,1.1,TBD
true,1.8,TBD
tx,1.5,TBD
txs,1.1,TBD
ty,1.6,TBD
tyvm,2.5,TBD
urw,1.9,TBD
vbg,2.1,TBD
vbs,3.1,TBD
vip,2.3,TBD
vwd,2.6,TBD
vwp,2.1,TBD
wag,-0.2,TBD
wd,2.7,TBD
wilco,0.9,TBD
wp,1.0,TBD
wtf,-2.8,TBD
wtg,2.1,TBD
wth,-2.4,TBD
xd,2.7,TBD
xlnt,3.0,TBD
xoxo,3.0,TBD
xoxozzz,2.3,TBD
xp,1.2,TBD
xqzt,1.6,TBD
xtc,0.8,TBD
yolo,1.1,TBD
yoyo,0.4,TBD
yvw,1.6,TBD
yw,1.8,TBD
ywia,2.5,TBD
zzz,-1.2,TBD
[-;,0.5,TBD
[:,1.3,TBD
[;,1.0,TBD
[=,1.7,TBD
\-:,-1.0,TBD
\:,-1.0,TBD
\:<,-1.7,TBD
\=,-1.1,TBD
\^:,-1.3,TBD
\o/,2.2,TBD
\o:,-1.2,TBD
]-:,-2.1,TBD
]:,-1.6,TBD
]:<,-2.5,TBD
^<_<,1.4,TBD
^urs,-2.8,TBD
